fecha,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha
"2018-03-13 00:00:00","CARTAGENA","MURCIA","17","14.9","0","12.2","2018-03-13 05:50:00","17.6","2018-03-13 11:40:00","20","2.5","7.2","2018-03-13 13:00:00"
"2018-03-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.3","0","8.3","2018-03-13 05:45:00","20.3","2018-03-13 14:42:00","17","2.2","7.8","2018-03-13 18:10:00"
"2018-03-14 00:00:00","CARTAGENA","MURCIA","17","15","0","11.3","2018-03-14 05:40:00","18.6","2018-03-14 09:40:00","21","3.3","11.9","2018-03-14 18:50:00"
"2018-03-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.8","0","8.9","2018-03-14 06:00:00","20.6","2018-03-14 12:30:00","21","3.9","13.3","2018-03-14 16:18:00"
"2018-03-15 00:00:00","CARTAGENA","MURCIA","17","15.2","0.3","13.5","2018-03-15 23:59:00","17","2018-03-15 05:00:00","24","2.8","16.7","2018-03-15 04:30:00"
"2018-03-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.1","0.2","9.5","2018-03-15 23:33:00","16.7","2018-03-15 15:56:00","22","3.6","12.5","2018-03-15 13:38:00"
"2018-03-16 00:00:00","CARTAGENA","MURCIA","17","14.2","2","10.8","2018-03-16 07:20:00","17.6","2018-03-16 12:40:00","23","1.9","7.2","2018-03-16 16:40:00"
"2018-03-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.6","0.1","6.8","2018-03-16 06:22:00","20.4","2018-03-16 12:45:00","22","2.5","12.8","2018-03-16 15:38:00"
"2018-03-17 00:00:00","CARTAGENA","MURCIA","17","13.1","1.9","9.9","2018-03-17 05:50:00","16.3","2018-03-17 18:20:00","26","3.1","16.1","2018-03-17 14:50:00"
"2018-03-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.6","1.2","6.4","2018-03-17 04:25:00","18.8","2018-03-17 13:57:00","25","7.5","17.5","2018-03-17 17:01:00"
"2018-03-18 00:00:00","CARTAGENA","MURCIA","17","13.4","0","9.9","2018-03-18 01:00:00","16.8","2018-03-18 13:40:00","24","1.7","7.8","2018-03-18 17:00:00"
"2018-03-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.4","0","9.1","2018-03-18 01:05:00","19.8","2018-03-18 13:52:00","99","3.3","11.7","2018-03-18 00:00:00"
"2018-03-19 00:00:00","CARTAGENA","MURCIA","17","13.6","2.8","10","2018-03-19 06:00:00","17.3","2018-03-19 18:00:00","33","2.2","12.5","2018-03-19 15:30:00"
"2018-03-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.5","0.5","7","2018-03-19 05:45:00","20","2018-03-19 12:36:00","99","6.4","16.4","2018-03-19 00:00:00"
"2018-03-20 00:00:00","CARTAGENA","MURCIA","17","12.8","0","9.4","2018-03-20 03:30:00","16.3","2018-03-20 13:50:00","99","2.8","11.4","2018-03-20 15:50:00"
"2018-03-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","11.6","0","6.6","2018-03-20 22:24:00","16.6","2018-03-20 13:13:00","30","6.1","17.5","2018-03-20 13:46:00"
"2018-03-21 00:00:00","CARTAGENA","MURCIA","17","11","0","6.9","2018-03-21 06:10:00","15.2","2018-03-21 13:30:00","36","2.2","9.4","2018-03-21 00:30:00"
"2018-03-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.2","0","6.3","2018-03-21 23:49:00","14.2","2018-03-21 14:43:00","99","5.8","12.8","2018-03-21 00:00:00"
"2018-03-22 00:00:00","CARTAGENA","MURCIA","17","10.6","0","6.4","2018-03-22 06:00:00","14.8","2018-03-22 13:50:00","99","3.3","10.3","2018-03-22 00:00:00"
"2018-03-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","10.2","0","5.2","2018-03-22 05:59:00","15.2","2018-03-22 15:32:00","22","5.6","11.7","2018-03-22 18:47:00"
"2018-03-23 00:00:00","CARTAGENA","MURCIA","17","14.2","0.8","9.9","2018-03-23 05:50:00","18.5","2018-03-23 20:30:00","17","2.5","10.8","2018-03-23 12:10:00"
"2018-03-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14","2.4","5.1","2018-03-23 02:36:00","22.8","2018-03-23 13:26:00","99","5.6","12.8","2018-03-23 00:00:00"
"2018-03-24 00:00:00","CARTAGENA","MURCIA","17","15.4","0","12.1","2018-03-24 05:50:00","18.8","2018-03-24 14:30:00","34","4.2","16.4","2018-03-24 13:40:00"
"2018-03-24 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.7","0","10.1","2018-03-24 05:53:00","19.3","2018-03-24 15:17:00","99","10.3","21.1","2018-03-24 00:00:00"
"2018-03-25 00:00:00","CARTAGENA","MURCIA","17","14.4","0.2","11.7","2018-03-25 21:50:00","17.1","2018-03-25 13:00:00","35","2.2","8.6","2018-03-25 20:30:00"
"2018-03-25 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.8","0","9.8","2018-03-25 23:47:00","19.7","2018-03-25 12:32:00","36","4.2","11.7","2018-03-25 19:20:00"
"2018-03-26 00:00:00","CARTAGENA","MURCIA","17","15.2","0","10.7","2018-03-26 06:40:00","19.6","2018-03-26 12:40:00","32","1.9","9.2","2018-03-26 07:50:00"
"2018-03-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.7","0","9.5","2018-03-26 00:16:00","21.9","2018-03-26 16:24:00","30","4.2","11.4","2018-03-26 07:26:00"
"2018-03-27 00:00:00","CARTAGENA","MURCIA","17","17.6","0","12.6","2018-03-27 06:40:00","22.6","2018-03-27 00:00:00","20","2.8","11.4","2018-03-27 16:00:00"
"2018-03-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.6","0","9","2018-03-27 06:04:00","24.3","2018-03-27 12:18:00","99","4.7","12.8","2018-03-27 00:00:00"
"2018-03-28 00:00:00","CARTAGENA","MURCIA","17","15.9","0","13.2","2018-03-28 03:30:00","18.6","2018-03-28 14:00:00","99","3.3","10.3","2018-03-28 14:40:00"
"2018-03-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.3","0","10.1","2018-03-28 04:03:00","24.5","2018-03-28 13:14:00","20","3.9","11.7","2018-03-28 14:30:00"
"2018-03-29 00:00:00","CARTAGENA","MURCIA","17","15.8","0","12.8","2018-03-29 06:20:00","18.8","2018-03-29 11:40:00","18","2.5","8.6","2018-03-29 17:20:00"
"2018-03-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.2","0","9.8","2018-03-29 05:59:00","22.6","2018-03-29 11:04:00","21","4.2","9.2","2018-03-29 18:29:00"
"2018-03-30 00:00:00","CARTAGENA","MURCIA","17","14.8","0","12","2018-03-30 05:20:00","17.7","2018-03-30 16:20:00","25","2.5","12.5","2018-03-30 23:59:00"
"2018-03-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.2","0","9.3","2018-03-30 06:12:00","21.2","2018-03-30 00:00:00","24","5.8","18.1","2018-03-30 17:06:00"
"2018-03-31 00:00:00","CARTAGENA","MURCIA","17","15.6","0","12.8","2018-03-31 23:59:00","18.4","2018-03-31 14:40:00","24","3.3","13.3","2018-03-31 00:30:00"
"2018-03-31 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.8","0","9.6","2018-03-31 23:39:00","21.9","2018-03-31 14:14:00","99","5.6","14.4","2018-03-31 14:32:00"
"2018-04-01 00:00:00","CARTAGENA","MURCIA","17","14.8","0","9.8","2018-04-01 06:00:00","19.9","2018-04-01 13:40:00","11","1.4","6.4","2018-04-01 12:00:00"
"2018-04-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","12.6","0","6.3","2018-04-01 05:28:00","19","2018-04-01 13:57:00","1","2.8","8.9","2018-04-01 19:55:00"
"2018-04-02 00:00:00","CARTAGENA","MURCIA","17","16.2","0","11.9","2018-04-02 01:40:00","20.4","2018-04-02 15:00:00","2","1.4","6.1","2018-04-02 08:50:00"
"2018-04-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.4","0","11.9","2018-04-02 01:50:00","18.8","2018-04-02 12:37:00","1","3.3","11.7","2018-04-02 10:06:00"
"2018-04-03 00:00:00","CARTAGENA","MURCIA","17","14.8","0","12.6","2018-04-03 06:00:00","17.1","2018-04-03 10:50:00","19","2.5","10.8","2018-04-03 15:30:00"
"2018-04-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.6","0","10.4","2018-04-03 05:34:00","22.9","2018-04-03 13:29:00","21","4.7","11.4","2018-04-03 17:16:00"
"2018-04-04 00:00:00","CARTAGENA","MURCIA","17","16","0","12.8","2018-04-04 05:30:00","19.3","2018-04-04 09:30:00","23","2.2","9.4","2018-04-04 14:40:00"
"2018-04-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.2","0","9.5","2018-04-04 05:37:00","24.8","2018-04-04 11:27:00","23","5","12.5","2018-04-04 11:27:00"
"2018-04-05 00:00:00","CARTAGENA","MURCIA","17","16.4","0","12","2018-04-05 06:00:00","20.8","2018-04-05 09:50:00","4","1.4","5.6","2018-04-05 18:40:00"
"2018-04-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.3","0","9.3","2018-04-05 05:38:00","21.3","2018-04-05 12:39:00","2","3.6","10.3","2018-04-05 20:02:00"
"2018-04-06 00:00:00","CARTAGENA","MURCIA","17","16.4","0","14.3","2018-04-06 05:40:00","18.6","2018-04-06 14:50:00","2","3.1","8.6","2018-04-06 13:00:00"
"2018-04-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.8","0","12.5","2018-04-06 01:28:00","19.2","2018-04-06 00:00:00","99","8.3","12.8","2018-04-06 00:00:00"
"2018-04-07 00:00:00","CARTAGENA","MURCIA","17","16","0","13.2","2018-04-07 23:59:00","18.7","2018-04-07 13:10:00","26","2.2","13.9","2018-04-07 17:40:00"
"2018-04-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.8","0","10.8","2018-04-07 23:18:00","20.9","2018-04-07 12:43:00","22","5","14.4","2018-04-07 16:18:00"
"2018-04-08 00:00:00","CARTAGENA","MURCIA","17","14.6","0","11.2","2018-04-08 05:40:00","18","2018-04-08 10:10:00","25","2.5","10","2018-04-08 12:30:00"
"2018-04-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.7","0","7.8","2018-04-08 05:48:00","21.6","2018-04-08 11:11:00","20","5","11.4","2018-04-08 00:00:00"
"2018-04-09 00:00:00","CARTAGENA","MURCIA","17","15.2","0","13.2","2018-04-09 01:40:00","17.1","2018-04-09 08:20:00","17","3.3","13.9","2018-04-09 15:10:00"
"2018-04-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.2","0","8.8","2018-04-09 04:52:00","19.7","2018-04-09 09:54:00","20","7.8","16.4","2018-04-09 14:21:00"
"2018-04-10 00:00:00","CARTAGENA","MURCIA","17","13.7","0","11.5","2018-04-10 06:00:00","15.9","2018-04-10 09:30:00","24","4.7","19.4","2018-04-10 17:30:00"
"2018-04-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","13.4","0.2","7.4","2018-04-10 03:34:00","19.4","2018-04-10 10:28:00","20","8.9","22.2","2018-04-10 19:44:00"
"2018-04-11 00:00:00","CARTAGENA","MURCIA","17","15.6","0","12.1","2018-04-11 05:50:00","19","2018-04-11 13:30:00","24","4.4","14.2","2018-04-11 11:50:00"
"2018-04-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.6","0","8.5","2018-04-11 05:05:00","20.8","2018-04-11 13:01:00","99","7.2","16.9","2018-04-11 00:00:00"
"2018-04-12 00:00:00","CARTAGENA","MURCIA","17","15.9","0","14.3","2018-04-12 23:50:00","17.5","2018-04-12 10:10:00","20","2.5","11.7","2018-04-12 21:40:00"
"2018-04-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.6","0.1","10.8","2018-04-12 05:46:00","22.5","2018-04-12 11:42:00","22","5.8","15.3","2018-04-12 22:01:00"
"2018-04-13 00:00:00","CARTAGENA","MURCIA","17","14.4","0","12.2","2018-04-13 23:59:00","16.5","2018-04-13 13:30:00","21","1.7","13.1","2018-04-13 00:50:00"
"2018-04-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.8","0","9.6","2018-04-13 23:40:00","19.9","2018-04-13 13:15:00","21","3.6","13.3","2018-04-13 01:11:00"
"2018-04-14 00:00:00","CARTAGENA","MURCIA","17","16.2","0","10.3","2018-04-14 05:00:00","22.2","2018-04-14 13:00:00","35","0.8","8.3","2018-04-14 11:50:00"
"2018-04-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.8","0","8.3","2018-04-14 03:23:00","21.3","2018-04-14 11:14:00","32","3.6","9.7","2018-04-14 08:44:00"
"2018-04-15 00:00:00","CARTAGENA","MURCIA","17","16","0.1","11.5","2018-04-15 03:40:00","20.5","2018-04-15 10:50:00","18","3.1","10.8","2018-04-15 14:50:00"
"2018-04-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.6","0.3","9","2018-04-15 04:56:00","26.2","2018-04-15 12:14:00","99","6.1","12.8","2018-04-15 00:00:00"
"2018-04-16 00:00:00","CARTAGENA","MURCIA","17","17.1","0","14","2018-04-16 04:20:00","20.2","2018-04-16 12:40:00","19","1.7","7.2","2018-04-16 13:10:00"
"2018-04-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.3","0","13.1","2018-04-16 06:10:00","25.5","2018-04-16 13:28:00","32","4.4","13.9","2018-04-16 03:59:00"
"2018-04-17 00:00:00","CARTAGENA","MURCIA","17","15.8","0","12.1","2018-04-17 05:50:00","19.4","2018-04-17 13:00:00","23","1.1","5.8","2018-04-17 14:30:00"
"2018-04-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.4","0","10","2018-04-17 04:46:00","22.7","2018-04-17 10:51:00","99","2.8","5.8","2018-04-17 00:00:00"
"2018-04-18 00:00:00","CARTAGENA","MURCIA","17","17.9","0","12.5","2018-04-18 05:50:00","23.3","2018-04-18 15:40:00","12","1.4","5.8","2018-04-18 10:30:00"
"2018-04-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.3","0","10.1","2018-04-18 04:57:00","20.5","2018-04-18 13:10:00","8","2.2","5.8","2018-04-18 12:07:00"
"2018-04-19 00:00:00","CARTAGENA","MURCIA","17","16.7","0","13.9","2018-04-19 04:00:00","19.5","2018-04-19 12:00:00","8","2.2","8.9","2018-04-19 09:10:00"
"2018-04-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.3","0","11","2018-04-19 04:19:00","19.6","2018-04-19 11:16:00","6","6.4","12.8","2018-04-19 19:26:00"
"2018-04-20 00:00:00","CARTAGENA","MURCIA","17","16.9","0","15.5","2018-04-20 05:00:00","18.3","2018-04-20 11:40:00","7","3.1","10","2018-04-20 11:40:00"
"2018-04-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.5","0","15.5","2018-04-20 04:22:00","19.5","2018-04-20 11:59:00","99","8.3","13.9","2018-04-20 00:00:00"
"2018-04-21 00:00:00","CARTAGENA","MURCIA","17","17.9","0","14.8","2018-04-21 02:10:00","21","2018-04-21 13:00:00","4","2.5","10.8","2018-04-21 09:50:00"
"2018-04-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.7","0","15.9","2018-04-21 03:58:00","21.5","2018-04-21 13:10:00","3","7.8","13.9","2018-04-21 18:53:00"
"2018-04-22 00:00:00","CARTAGENA","MURCIA","17","18.9","0","16.3","2018-04-22 05:50:00","21.5","2018-04-22 12:50:00","3","2.8","10.8","2018-04-22 14:30:00"
"2018-04-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","16.5","2018-04-22 04:06:00","22","2018-04-22 12:46:00","4","8.9","15.3","2018-04-22 23:40:00"
"2018-04-23 00:00:00","CARTAGENA","MURCIA","17","20.2","0","18","2018-04-23 02:50:00","22.5","2018-04-23 12:20:00","2","3.3","12.8","2018-04-23 16:00:00"
"2018-04-23 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.6","0","17.9","2018-04-23 00:19:00","23.2","2018-04-23 10:53:00","3","7.5","17.5","2018-04-23 17:00:00"
"2018-04-24 00:00:00","CARTAGENA","MURCIA","17","20.8","1","19.1","2018-04-24 05:10:00","22.6","2018-04-24 12:50:00","2","4.2","11.9","2018-04-24 13:30:00"
"2018-04-25 00:00:00","CARTAGENA","MURCIA","17","18.4","7.3","16","2018-04-25 09:50:00","20.7","2018-04-25 15:20:00","35","1.7","8.1","2018-04-25 00:10:00"
"2018-04-25 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18","4.3","15.9","2018-04-25 09:46:00","20.2","2018-04-25 03:37:00","4","5.8","12.5","2018-04-25 09:46:00"
"2018-04-26 00:00:00","CARTAGENA","MURCIA","17","17.5","2.8","15.5","2018-04-26 23:59:00","19.5","2018-04-26 13:00:00","8","1.9","8.3","2018-04-26 13:50:00"
"2018-04-26 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","16.6","0.9","13","2018-04-26 23:57:00","20.3","2018-04-26 12:05:00","99","5.8","11.4","2018-04-26 00:00:00"
"2018-04-27 00:00:00","CARTAGENA","MURCIA","17","16.8","0","15.4","2018-04-27 05:30:00","18.3","2018-04-27 11:20:00","19","2.8","11.4","2018-04-27 12:50:00"
"2018-04-27 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.2","0","11.8","2018-04-27 04:27:00","24.7","2018-04-27 14:32:00","20","5","11.7","2018-04-27 13:17:00"
"2018-04-28 00:00:00","CARTAGENA","MURCIA","17","17.5","0","14.9","2018-04-28 05:00:00","20.1","2018-04-28 19:30:00","26","2.2","12.8","2018-04-28 22:40:00"
"2018-04-28 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.4","0","13.4","2018-04-28 05:26:00","23.5","2018-04-28 16:46:00","22","3.9","12.8","2018-04-28 22:45:00"
"2018-04-29 00:00:00","CARTAGENA","MURCIA","17","16.6","0","14.8","2018-04-29 23:40:00","18.5","2018-04-29 10:30:00","22","5.3","15.3","2018-04-29 14:10:00"
"2018-04-29 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.4","0","11.4","2018-04-29 23:38:00","23.3","2018-04-29 11:33:00","26","8.3","18.6","2018-04-29 08:55:00"
"2018-04-30 00:00:00","CARTAGENA","MURCIA","17","15.4","1.1","12.2","2018-04-30 05:30:00","18.7","2018-04-30 00:00:00","32","1.9","8.9","2018-04-30 20:30:00"
"2018-04-30 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","14.6","0.7","8.3","2018-04-30 04:48:00","21","2018-04-30 15:40:00","32","3.9","13.3","2018-04-30 20:32:00"
"2018-05-01 00:00:00","CARTAGENA","MURCIA","17","15.6","0","10.7","2018-05-01 05:50:00","20.5","2018-05-01 12:20:00","19","1.7","7.8","2018-05-01 14:20:00"
"2018-05-01 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15","0","9.2","2018-05-01 04:01:00","20.9","2018-05-01 11:29:00","35","6.1","9.7","2018-05-01 10:46:00"
"2018-05-02 00:00:00","CARTAGENA","MURCIA","17","14.8","0","10.2","2018-05-02 05:50:00","19.3","2018-05-02 12:50:00","19","3.1","12.8","2018-05-02 16:30:00"
"2018-05-02 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","15.7","0","6.9","2018-05-02 04:58:00","24.5","2018-05-02 12:38:00","22","6.1","17.5","2018-05-02 16:19:00"
"2018-05-03 00:00:00","CARTAGENA","MURCIA","17","19.4","0","14.9","2018-05-03 01:40:00","23.9","2018-05-03 10:20:00","21","3.3","11.1","2018-05-03 14:40:00"
"2018-05-03 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.4","0","13.3","2018-05-03 01:35:00","25.4","2018-05-03 10:26:00","32","4.7","11.4","2018-05-03 10:15:00"
"2018-05-04 00:00:00","CARTAGENA","MURCIA","17","18.4","0.3","16","2018-05-04 00:00:00","20.9","2018-05-04 13:50:00","7","2.5","8.6","2018-05-04 08:50:00"
"2018-05-04 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.8","0.1","15.3","2018-05-04 02:20:00","20.4","2018-05-04 11:08:00","99","6.1","11.4","2018-05-04 00:00:00"
"2018-05-05 00:00:00","CARTAGENA","MURCIA","17","17.6","0","15.5","2018-05-05 05:00:00","19.8","2018-05-05 08:20:00","18","1.9","7.5","2018-05-05 13:20:00"
"2018-05-05 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.4","0","15.3","2018-05-05 04:59:00","23.4","2018-05-05 13:49:00","99","3.1","8.3","2018-05-05 00:00:00"
"2018-05-06 00:00:00","CARTAGENA","MURCIA","17","18.8","0","14.2","2018-05-06 06:00:00","23.3","2018-05-06 14:00:00","99","1.4","6.1","2018-05-06 11:40:00"
"2018-05-06 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18","0","13.7","2018-05-06 03:23:00","22.3","2018-05-06 10:59:00","99","3.1","7.2","2018-05-06 20:33:00"
"2018-05-07 00:00:00","CARTAGENA","MURCIA","17","18.6","0","14.5","2018-05-07 05:50:00","22.6","2018-05-07 14:10:00","6","1.7","8.1","2018-05-07 13:30:00"
"2018-05-07 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.4","0","13.5","2018-05-07 01:26:00","21.4","2018-05-07 13:55:00","99","3.6","7.2","2018-05-07 00:00:00"
"2018-05-08 00:00:00","CARTAGENA","MURCIA","17","17.4","0.2","15.5","2018-05-08 04:50:00","19.4","2018-05-08 12:20:00","16","2.8","8.3","2018-05-08 13:30:00"
"2018-05-08 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.9","0","13.1","2018-05-08 04:34:00","24.7","2018-05-08 12:27:00","99","4.2","9.2","2018-05-08 00:00:00"
"2018-05-09 00:00:00","CARTAGENA","MURCIA","17","19","1.1","16.8","2018-05-09 06:00:00","21.2","2018-05-09 20:20:00","28","2.2","9.7","2018-05-09 20:20:00"
"2018-05-09 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","22","1.3","16.1","2018-05-09 05:03:00","27.9","2018-05-09 13:57:00","26","4.2","13.9","2018-05-09 19:17:00"
"2018-05-10 00:00:00","CARTAGENA","MURCIA","17","20.3","0","17.3","2018-05-10 05:30:00","23.3","2018-05-10 12:30:00","3","1.7","8.1","2018-05-10 12:40:00"
"2018-05-10 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.5","0","16.4","2018-05-10 03:30:00","22.6","2018-05-10 10:45:00","99","3.9","10.3","2018-05-10 00:00:00"
"2018-05-11 00:00:00","CARTAGENA","MURCIA","17","19.7","0","17.4","2018-05-11 05:00:00","22","2018-05-11 11:20:00","17","1.7","6.4","2018-05-11 16:40:00"
"2018-05-11 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.2","0","17.2","2018-05-11 02:40:00","23.2","2018-05-11 13:09:00","21","3.3","7.2","2018-05-11 23:34:00"
"2018-05-12 00:00:00","CARTAGENA","MURCIA","17","19.4","0","17.2","2018-05-12 05:20:00","21.5","2018-05-12 23:30:00","20","3.6","10.3","2018-05-12 15:30:00"
"2018-05-12 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.2","0","14.1","2018-05-12 05:03:00","26.2","2018-05-12 13:25:00","32","6.1","16.1","2018-05-12 22:45:00"
"2018-05-13 00:00:00","CARTAGENA","MURCIA","17","19.4","0","16.5","2018-05-13 23:59:00","22.2","2018-05-13 11:10:00","99","3.1","7.8","2018-05-13 00:00:00"
"2018-05-13 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","13.6","2018-05-13 23:57:00","24.9","2018-05-13 12:10:00","31","6.1","12.8","2018-05-13 00:03:00"
"2018-05-14 00:00:00","CARTAGENA","MURCIA","17","18.8","0","13.6","2018-05-14 04:50:00","23.9","2018-05-14 11:40:00","20","2.8","8.9","2018-05-14 14:50:00"
"2018-05-14 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.7","0","11.5","2018-05-14 03:37:00","25.9","2018-05-14 12:15:00","13","5.3","10.8","2018-05-14 12:46:00"
"2018-05-15 00:00:00","CARTAGENA","MURCIA","17","18.1","0","14","2018-05-15 05:00:00","22.2","2018-05-15 10:50:00","10","2.2","7.2","2018-05-15 12:30:00"
"2018-05-15 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.2","0","12.8","2018-05-15 00:09:00","21.6","2018-05-15 10:31:00","99","4.4","8.3","2018-05-15 00:00:00"
"2018-05-16 00:00:00","CARTAGENA","MURCIA","17","18","0","13.8","2018-05-16 05:50:00","22.2","2018-05-16 13:20:00","7","3.1","8.6","2018-05-16 14:40:00"
"2018-05-16 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","17.4","0","12.7","2018-05-16 04:36:00","22.1","2018-05-16 00:00:00","3","6.4","10.8","2018-05-16 23:51:00"
"2018-05-17 00:00:00","CARTAGENA","MURCIA","17","18.8","0","16","2018-05-17 04:00:00","21.5","2018-05-17 16:00:00","6","2.5","9.2","2018-05-17 11:00:00"
"2018-05-17 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19","0","15.6","2018-05-17 23:13:00","22.3","2018-05-17 12:44:00","99","6.7","12.8","2018-05-17 00:00:00"
"2018-05-18 00:00:00","CARTAGENA","MURCIA","17","19.6","0","14.9","2018-05-18 05:00:00","24.2","2018-05-18 14:40:00","11","1.1","6.9","2018-05-18 12:20:00"
"2018-05-18 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18","0","13.4","2018-05-18 03:27:00","22.6","2018-05-18 12:55:00","99","3.1","6.1","2018-05-18 00:00:00"
"2018-05-19 00:00:00","CARTAGENA","MURCIA","17","19.4","0","15.7","2018-05-19 05:30:00","23.1","2018-05-19 14:40:00","5","1.4","6.4","2018-05-19 10:30:00"
"2018-05-19 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.8","0","14.9","2018-05-19 23:58:00","22.8","2018-05-19 11:15:00","7","4.2","7.8","2018-05-19 00:00:00"
"2018-05-20 00:00:00","CARTAGENA","MURCIA","17","18.8","0","15.3","2018-05-20 05:30:00","22.4","2018-05-20 12:50:00","18","1.7","6.7","2018-05-20 14:50:00"
"2018-05-20 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","18.1","0","13","2018-05-20 04:46:00","23.2","2018-05-20 11:27:00","99","2.8","6.7","2018-05-20 00:00:00"
"2018-05-21 00:00:00","CARTAGENA","MURCIA","17","17.8","0","14.6","2018-05-21 05:30:00","21","2018-05-21 16:50:00","18","2.5","8.6","2018-05-21 15:50:00"
"2018-05-21 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","19.2","0","12.9","2018-05-21 04:58:00","25.5","2018-05-21 14:59:00","99","4.2","8.9","2018-05-21 00:00:00"
"2018-05-22 00:00:00","CARTAGENA","MURCIA","17","19.3","0","16.2","2018-05-22 05:00:00","22.4","2018-05-22 12:20:00","16","2.2","9.2","2018-05-22 16:30:00"
"2018-05-22 00:00:00","SAN JAVIER AEROPUERTO","MURCIA","4","20.7","0","14.2","2018-05-22 05:00:00","27.2","2018-05-22 13:30:00","16","4.2","10.3","2018-05-22 13:39:00"
"2018-05-23 00:00:00","CARTAGENA","MURCIA","17","20.8","0.1","15.4","2018-05-23 05:20:00","26.1","2018-05-23 13:50:00","5","2.5","7.2","2018-05-23 12:40:00"
